YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-05,WEEKDAY,0,TRAIN,CG2,131,934
2026-05,WEEKDAY,13,TRAIN,EW24/NS1,50575,56825
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,DT24,974,3719
2026-05,WEEKDAY,15,TRAIN,EW22,32378,9666
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,NS12,13127,13884
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NE9,13099,14128
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,TE23,471,476
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CC20,1147,2612
2026-05,WEEKDAY,19,TRAIN,TE25,2367,6822
2026-05,WEEKDAY,17,TRAIN,NE13,29665,36498
2026-05,WEEKDAY,9,TRAIN,NS23,10303,48834
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,DT29,2090,5713
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,TE16,4980,4749
2026-05,WEEKDAY,20,TRAIN,DT31,4564,13891
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC25,4566,2216
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,PE7,2640,2618
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW23,4096,10651
2026-05,WEEKDAY,7,TRAIN,DT2,7034,17202
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,PW6,1030,1019
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1687,2437
2026-05,WEEKDAY,23,TRAIN,CC7,1143,2446
2026-05,WEEKDAY,5,TRAIN,CC8,922,124
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,CC24,7607,3811
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,11376,19196
2026-05,WEEKDAY,11,TRAIN,TE28,3443,2232
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,CC7,3742,4020
2026-05,WEEKDAY,14,TRAIN,CC12,10612,7985
2026-05,WEEKDAY,8,TRAIN,TE19,2413,92663
2026-05,WEEKDAY,0,TRAIN,PW7,75,308
2026-05,WEEKDAY,17,TRAIN,EW11,33398,22183
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,TE6,9260,4168
2026-05,WEEKDAY,7,TRAIN,CC17/TE9,24125,25561
2026-05,WEEKDAY,6,TRAIN,TE14/NS22,4788,22831
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,SE3,384,11
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE22,2140,5529
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW10,7865,8075
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,EW32,685,157
2026-05,WEEKDAY,23,TRAIN,EW20,1644,4836
2026-05,WEEKDAY,22,TRAIN,PW4,1548,2744
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,23301,52846
2026-05,WEEKDAY,11,TRAIN,NE13,19848,12877
2026-05,WEEKDAY,5,TRAIN,TE29,363,2
2026-05,WEEKDAY,14,TRAIN,TE6,13770,7978
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT6,1629,2744
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,PE4,441,1010
2026-05,WEEKDAY,19,TRAIN,EW2/DT32,65966,118819
2026-05,WEEKDAY,20,TRAIN,TE1,11756,4177
2026-05,WEEKDAY,10,TRAIN,TE15,5888,9042
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,36962,40997
2026-05,WEEKDAY,16,TRAIN,EW19,15313,17281
2026-05,WEEKDAY,11,TRAIN,NS10,31068,15874
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,DT18,4430,4219
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,NS5,340,3258
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,SE2,2035,193
2026-05,WEEKDAY,6,TRAIN,DT29,13432,2586
2026-05,WEEKDAY,5,TRAIN,TE24,154,1
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,CC21,6051,2843
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,SW1,1186,494
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3319,787
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC24,5160,6782
2026-05,WEEKDAY,20,TRAIN,TE13,4286,2287
2026-05,WEEKDAY,6,TRAIN,TE26,3895,2215
2026-05,WEEKDAY,14,TRAIN,PW7,3085,3693
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1861,3104
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE6,9136,4838
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NS13,5642,19663
2026-05,WEEKDAY,14,TRAIN,DT7,3330,4518
2026-05,WEEKDAY,20,TRAIN,NE12/CC13,49150,70893
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,12288,35094
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,TE16,4576,4716
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,EW7,3462,10991
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,DT10,2770,1915
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,EW27,30503,30119
2026-05,WEEKDAY,18,TRAIN,CG2,32353,22815
2026-05,WEEKDAY,23,TRAIN,PE4,292,847
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,2308,561
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,CG2,20235,17077
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,NE18,5894,6539
2026-05,WEEKDAY,21,TRAIN,TE29,940,3952
2026-05,WEEKDAY,10,TRAIN,EW22,6673,18127
2026-05,WEEKDAY,11,TRAIN,BP2,2204,986
2026-05,WEEKDAY,12,TRAIN,DT10,3812,2156
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE14,1470,167
2026-05,WEEKDAY,10,TRAIN,SE4,4035,2198
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,DT33,24,1756
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,TE27,1987,966
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,460,56
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,CC14,4127,3595
2026-05,WEEKDAY,18,TRAIN,SW1,4651,1392
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE12,2456,2222
2026-05,WEEKDAY,11,TRAIN,DT31,7267,4335
2026-05,WEEKDAY,18,TRAIN,TE14/NS22,139557,110625
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,NE14,9390,22445
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NS14,22922,12289
2026-05,WEEKDAY,22,TRAIN,NE10,5146,12305
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,DT31,5445,3692
2026-05,WEEKDAY,13,TRAIN,NE15,19763,18364
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,NS16,633,4903
2026-05,WEEKDAY,21,TRAIN,EW26,11438,41922
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CC3,9730,4547
2026-05,WEEKDAY,5,TRAIN,TE19,67,0
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CG2,13214,21235
2026-05,WEEKDAY,22,TRAIN,BP6/DT1,13370,35577
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW19,6357,3919
2026-05,WEEKDAY,5,TRAIN,CC6,177,21
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,47028,23610
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,SW2,3123,2404
2026-05,WEEKDAY,5,TRAIN,NS16,16155,2935
2026-05,WEEKDAY,11,TRAIN,SW8,1129,714
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,SE2,2208,4500
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,DT6,4528,2831
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE25,160,488
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,18964,13836
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,DT13,10556,7560
2026-05,WEEKDAY,18,TRAIN,SW3,1769,1671
2026-05,WEEKDAY,14,TRAIN,TE28,4769,4252
2026-05,WEEKDAY,5,TRAIN,EW9,6625,915
2026-05,WEEKDAY,8,TRAIN,TE1,9163,52683
2026-05,WEEKDAY,0,TRAIN,EW8/CC9,564,1116
2026-05,WEEKDAY,13,TRAIN,DT8,9156,4901
2026-05,WEEKDAY,11,TRAIN,TE14/NS22,33654,80593
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,DT33,4043,12990
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,DT7,2166,2003
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW26,21508,11257
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,EW30,302,257
2026-05,WEEKDAY,22,TRAIN,NE11,6281,9740
2026-05,WEEKDAY,0,TRAIN,TE22,41,53
2026-05,WEEKDAY,22,TRAIN,PW3,110,812
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,TE12,1230,3344
2026-05,WEEKDAY,13,TRAIN,NE10,16752,14077
2026-05,WEEKDAY,12,TRAIN,DT18,14251,18201
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,SW6,1319,1860
2026-05,WEEKDAY,20,TRAIN,EW14/NS26,81402,11992
2026-05,WEEKDAY,0,TRAIN,NS11,700,6631
2026-05,WEEKDAY,0,TRAIN,NE16/STC,376,3430
2026-05,WEEKDAY,8,TRAIN,EW18,42275,52480
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE1,4553,2909
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,TE29,2968,1854
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC21,2150,3437
2026-05,WEEKDAY,12,TRAIN,CC27,6916,4615
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,CC10/DT26,114,674
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,TE6,8088,5897
2026-05,WEEKDAY,12,TRAIN,NE14,25738,17505
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,BP5,433,759
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,CC6,5634,6997
2026-05,WEEKDAY,7,TRAIN,DT17,2458,36944
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,8562,5010
2026-05,WEEKDAY,9,TRAIN,DT29,15004,4134
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,SE1,453,125
2026-05,WEEKDAY,16,TRAIN,SE5,3338,3031
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT4,898,436
2026-05,WEEKDAY,10,TRAIN,DT18,4568,24795
2026-05,WEEKDAY,12,TRAIN,DT23,3310,3156
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,DT29,3116,5108
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3893,7138
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,BP4,1181,657
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,DT7,2458,2183
2026-05,WEEKDAY,17,TRAIN,NS24/NE6/CC1,57418,40441
2026-05,WEEKDAY,15,TRAIN,EW25,10044,9780
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1613,297
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,EW17,5893,12688
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,SW1,1322,597
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PW2,192,214
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NS20,4696,13863
2026-05,WEEKDAY,14,TRAIN,NS2,20967,23263
2026-05,WEEKDAY,23,TRAIN,NE12/CC13,8474,21225
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,SW8,99,471
2026-05,WEEKDAY,5,TRAIN,TE1,1947,298
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE16,1424,2329
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1937,1857
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,EW25,9443,5382
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,BP9,308,870
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NS15,7289,6105
2026-05,WEEKDAY,13,TRAIN,CC14,10278,7562
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NS2,19928,15719
2026-05,WEEKDAY,17,TRAIN,PW4,4576,7349
2026-05,WEEKDAY,17,TRAIN,EW22,51649,16175
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,BP13,904,703
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,CG1/DT35,959,2080
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,40163,40227
2026-05,WEEKDAY,12,TRAIN,TE4,4332,3427
2026-05,WEEKDAY,8,TRAIN,NS9/TE2,123917,72302
2026-05,WEEKDAY,6,TRAIN,EW1,42121,12341
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,DT4,347,99
2026-05,WEEKDAY,20,TRAIN,NE1/CC29,78550,23261
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NE13,20929,15250
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW24/NS1,9094,7543
2026-05,WEEKDAY,17,TRAIN,SE1,5680,5702
2026-05,WEEKDAY,23,TRAIN,NS20,3297,2723
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,CC8,4850,3380
2026-05,WEEKDAY,23,TRAIN,EW4,1239,8108
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,BP13,651,593
2026-05,WEEKDAY,11,TRAIN,TE6,9622,4333
2026-05,WEEKDAY,10,TRAIN,CC24,12861,30074
2026-05,WEEKDAY,22,TRAIN,PE6,1747,4333
2026-05,WEEKDAY,22,TRAIN,TE4,3104,3387
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1874,414
2026-05,WEEKDAY,20,TRAIN,BP12,929,3225
2026-05,WEEKDAY,10,TRAIN,TE13,3805,4695
2026-05,WEEKDAY,6,TRAIN,NS8,44641,11594
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,SW8,755,965
2026-05,WEEKDAY,18,TRAIN,PE6,8038,17212
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1688,1818
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,CC24,6478,2556
2026-05,WEEKDAY,16,TRAIN,SE1,3887,4560
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,EW18,3849,7566
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,11514,10063
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,SW8,636,903
2026-05,WEEKDAY,14,TRAIN,NS24/NE6/CC1,30800,30169
2026-05,WEEKDAY,18,TRAIN,EW15,201840,51365
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,EW20,7011,7006
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,DT29,489,3299
2026-05,WEEKDAY,16,TRAIN,CE1/DT16,29716,25260
2026-05,WEEKDAY,16,TRAIN,CC28,2828,4176
2026-05,WEEKDAY,17,TRAIN,TE12,14704,4266
2026-05,WEEKDAY,23,TRAIN,CC23,1423,409
2026-05,WEEKDAY,21,TRAIN,TE16,5334,8438
2026-05,WEEKDAY,5,TRAIN,DT2,182,62
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,TE8,6185,4627
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CG1/DT35,9618,13933
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,EW10,10334,11514
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW10,6598,10023
2026-05,WEEKDAY,11,TRAIN,CC14,6294,2969
2026-05,WEEKDAY,12,TRAIN,EW16/NE3/TE17,45579,34743
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2393,1447
2026-05,WEEKDAY,22,TRAIN,SW6,429,2821
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,DT17,2993,3111
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,21849,22568
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,SE4,398,75
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW27,3284,15228
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,EW29,18509,9262
2026-05,WEEKDAY,7,TRAIN,PW3,3551,2482
2026-05,WEEKDAY,5,TRAIN,SW7,907,95
2026-05,WEEKDAY,20,TRAIN,EW30,6750,1365
2026-05,WEEKDAY,23,TRAIN,TE12,666,428
2026-05,WEEKDAY,6,TRAIN,SW1,2816,1604
2026-05,WEEKDAY,7,TRAIN,NS13,157623,52516
2026-05,WEEKDAY,12,TRAIN,NS21/DT11,51175,43651
2026-05,WEEKDAY,15,TRAIN,CC17/TE9,20806,6592
2026-05,WEEKDAY,22,TRAIN,PE5,760,5600
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE18,9386,8704
2026-05,WEEKDAY,5,TRAIN,DT28,1691,325
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,PE5,595,18
2026-05,WEEKDAY,19,TRAIN,EW27,53169,111180
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW25,11169,10743
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,8098,3572
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,BP3,2158,2269
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,TE11,1260,2200
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,CC21,47,98
2026-05,WEEKDAY,16,TRAIN,NS10,29857,38667
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS15,8023,5650
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NS2,14191,21434
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW17,11786,16159
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,CC20,100,57
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW28,20280,9710
2026-05,WEEKDAY,13,TRAIN,TE14/NS22,71720,69554
2026-05,WEEKDAY,10,TRAIN,PE7,3798,1491
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,EW17,15793,14167
2026-05,WEEKDAY,14,TRAIN,SE4,2719,3657
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,12528,12054
2026-05,WEEKDAY,7,TRAIN,NS19,59634,50225
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,CC7,1825,1574
2026-05,WEEKDAY,0,TRAIN,NS19,518,2168
2026-05,WEEKDAY,20,TRAIN,EW21/CC22,30302,15481
2026-05,WEEKDAY,14,TRAIN,TE25,2078,3121
2026-05,WEEKDAY,23,TRAIN,DT29,710,4893
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,DT10,2912,1803
2026-05,WEEKDAY,21,TRAIN,SW5,4207,6943
2026-05,WEEKDAY,13,TRAIN,CC23,12094,16631
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NS28,610,489
2026-05,WEEKDAY,12,TRAIN,TE19,10080,9057
2026-05,WEEKDAY,0,TRAIN,SW7,25,265
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,SW1,1198,438
2026-05,WEEKDAY,17,TRAIN,SW2,4560,4002
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,DT17,232,1386
2026-05,WEEKDAY,15,TRAIN,TE27,6926,5920
2026-05,WEEKDAY,10,TRAIN,EW18,14758,11480
2026-05,WEEKDAY,12,TRAIN,TE27,6456,4084
2026-05,WEEKDAY,7,TRAIN,DT5,37353,17728
2026-05,WEEKDAY,6,TRAIN,CC28,5560,1491
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE19,2641,2532
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,15297,29322
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,CC8,518,1443
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,DT5,14836,10203
2026-05,WEEKDAY,16,TRAIN,EW15,40590,17969
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE16,5801,5069
2026-05,WEEKDAY,16,TRAIN,EW20,14723,11071
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,BP9,1103,1476
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,EW26,25448,9041
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,27960,18720
2026-05,WEEKDAY,0,TRAIN,NS12,500,2644
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW27,17034,8863
2026-05,WEEKDAY,17,TRAIN,SE3,2384,4789
2026-05,WEEKDAY,16,TRAIN,CC26,6859,3028
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NS14,19954,8144
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,CG2,18758,6884
2026-05,WEEKDAY,13,TRAIN,EW6,8897,9375
2026-05,WEEKDAY,13,TRAIN,TE25,2309,2920
2026-05,WEEKDAY,18,TRAIN,EW19,34940,47504
2026-05,WEEKDAY,9,TRAIN,EW10,16670,8735
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,PE4,698,1301
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW18,5867,9991
2026-05,WEEKDAY,12,TRAIN,NE13,20009,15458
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CC11,10667,8949
2026-05,WEEKDAY,17,TRAIN,NS10,63092,63424
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,58565,50569
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CC8,4519,4188
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1823,2066
2026-05,WEEKDAY,10,TRAIN,PW1,641,2028
2026-05,WEEKDAY,11,TRAIN,PE3,5955,3945
2026-05,WEEKDAY,20,TRAIN,EW9,14695,35428
2026-05,WEEKDAY,7,TRAIN,DT13,9173,8678
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,TE27,4865,2926
2026-05,WEEKDAY,12,TRAIN,NS17/CC15,27212,13360
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE5,3833,3563
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,TE27,2860,4434
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW31,120,954
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NE10,3274,1835
2026-05,WEEKDAY,11,TRAIN,EW14/NS26,53232,46806
2026-05,WEEKDAY,0,TRAIN,NE9,167,625
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE11,2538,2519
2026-05,WEEKDAY,9,TRAIN,NS3,28248,11865
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,EW7,72,685
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,BP7,673,444
2026-05,WEEKDAY,6,TRAIN,EW4,17442,11975
2026-05,WEEKDAY,15,TRAIN,TE22,1903,4051
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,EW22,3966,3590
2026-05,WEEKDAY,15,TRAIN,PE5,4561,6493
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NE10,11296,9523
2026-05,WEEKDAY,0,TRAIN,PW2,13,1
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,PE1,954,3229
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,16903,11230
2026-05,WEEKDAY,14,TRAIN,CC19/DT9,5574,5763
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,TE26,12111,8143
2026-05,WEEKDAY,17,TRAIN,NS14,38537,56072
2026-05,WEEKDAY,6,TRAIN,TE23,2362,780
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,BP12,516,1625
2026-05,WEEKDAY,15,TRAIN,NS19,29559,33802
2026-05,WEEKDAY,5,TRAIN,EW20,2281,777
2026-05,WEEKDAY,21,TRAIN,CC24,16334,3493
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,EW33,1882,171
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT13,5320,5383
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,DT4,509,1655
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,DT23,2221,1884
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1680,1921
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,181,76
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1311,6439
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,PE2,4399,3043
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,TE12,15,65
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1451,3306
2026-05,WEEKDAY,7,TRAIN,CC3,619,6954
2026-05,WEEKDAY,11,TRAIN,BP12,2254,1081
2026-05,WEEKDAY,22,TRAIN,EW33,1250,2735
2026-05,WEEKDAY,21,TRAIN,NS7,17756,38265
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,DT21,4278,5834
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,DT21,4183,3477
2026-05,WEEKDAY,11,TRAIN,SE5,2817,1250
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE6,6716,8014
2026-05,WEEKDAY,18,TRAIN,BP7,1009,3207
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CC17/TE9,3963,3424
2026-05,WEEKDAY,11,TRAIN,PW4,3380,2362
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE24,2338,2744
2026-05,WEEKDAY,21,TRAIN,NS8,10853,19249
2026-05,WEEKDAY,11,TRAIN,CC8,5689,3623
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,TE4,2463,2788
2026-05,WEEKDAY,14,TRAIN,NS7,13917,12820
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,PW6,1659,479
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW7,11097,8157
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,18253,45956
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,NS2,9570,19401
2026-05,WEEKDAY,21,TRAIN,DT18,16984,3296
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1782,757
2026-05,WEEKDAY,5,TRAIN,NE17/PTC,8829,1977
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,DT29,5961,1651
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,NS3,14782,8625
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,DT28,5489,4834
2026-05,WEEKDAY,17,TRAIN,BP2,2346,4142
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW29,4683,3662
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,TE5,1779,3581
2026-05,WEEKDAY,23,TRAIN,NE1/CC29,17121,3531
2026-05,WEEKDAY,5,TRAIN,SW1,265,125
2026-05,WEEKDAY,0,TRAIN,EW6,62,724
2026-05,WEEKDAY,6,TRAIN,CC2,329,1496
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,CC20,3750,2575
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NS4/BP1,3811,10496
2026-05,WEEKDAY,8,TRAIN,EW16/NE3/TE17,35398,127655
2026-05,WEEKDAY,16,TRAIN,CC19/DT9,7012,6385
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW7,9128,11634
2026-05,WEEKDAY,20,TRAIN,CC19/DT9,4609,4204
2026-05,WEEKDAY,14,TRAIN,EW5,24103,23405
2026-05,WEEKDAY,19,TRAIN,CC8,8387,13002
2026-05,WEEKDAY,6,TRAIN,EW5,35410,15352
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,PW4,3488,3520
