YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,DT5,872,3925
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1091,789
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW33,1228,2521
2026-03,WEEKDAY,17,TRAIN,DT28,31339,15478
2026-03,WEEKDAY,13,TRAIN,DT20,5118,8131
2026-03,WEEKDAY,14,TRAIN,EW8/CC9,45564,45734
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE5,3267,1708
2026-03,WEEKDAY,11,TRAIN,CC2,4793,8977
2026-03,WEEKDAY,22,TRAIN,DT4,395,2749
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2492,2970
2026-03,WEEKDAY,20,TRAIN,EW17,21209,35453
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,EW17,4149,1984
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE15,3872,5359
2026-03,WEEKDAY,13,TRAIN,EW23,47650,43285
2026-03,WEEKDAY,15,TRAIN,EW4,15456,13477
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,EW29,8448,5518
2026-03,WEEKDAY,8,TRAIN,TE3,37851,19843
2026-03,WEEKDAY,13,TRAIN,SE4,4005,3999
2026-03,WEEKDAY,6,TRAIN,PE1,5826,1368
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,8677,10672
2026-03,WEEKDAY,11,TRAIN,EW10,9930,5840
2026-03,WEEKDAY,22,TRAIN,CC6,20183,1094
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,EW24/NS1,28618,44857
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,TE12,17,17
2026-03,WEEKDAY,19,TRAIN,NE4/DT19,96866,61687
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1790,2050
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW28,16111,15866
2026-03,WEEKDAY,14,TRAIN,PE6,8206,10491
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2772,3105
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,24606,27043
2026-03,WEEKDAY,22,TRAIN,DT10,1983,2472
2026-03,WEEKDAY,21,TRAIN,NE8,42802,30254
2026-03,WEEKDAY,17,TRAIN,CC14,18900,11214
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,SW5,461,1784
2026-03,WEEKDAY,10,TRAIN,NE4/DT19,29366,70124
2026-03,WEEKDAY,13,TRAIN,CC24,27162,36401
2026-03,WEEKDAY,9,TRAIN,TE27,12347,3514
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,EW4,8199,6701
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,EW3,9146,9999
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,SW2,3157,2971
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,PW6,788,606
2026-03,WEEKDAY,5,TRAIN,EW26,20003,2239
2026-03,WEEKDAY,11,TRAIN,SW1,3970,3784
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,PE5,2437,2445
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,EW33,179,1156
2026-03,WEEKDAY,10,TRAIN,SW7,3127,1013
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1436,1655
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE5,996,1201
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,DT20,2765,2694
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,18348,19302
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,CE1/DT16,40400,8370
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,TE25,11,87
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,CC24,1757,4747
2026-03,WEEKDAY,15,TRAIN,EW15,33871,21248
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,EW23,3630,8819
2026-03,WEEKDAY,22,TRAIN,EW18,7824,15031
2026-03,WEEKDAY,12,TRAIN,SW2,6420,5306
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CC28,943,2275
2026-03,WEEKDAY,13,TRAIN,TE4,5217,4012
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6102,7946
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,DT21,6372,5126
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,NS13,23379,19856
2026-03,WEEKDAY,0,TRAIN,SW2,46,370
2026-03,WEEKDAY,19,TRAIN,EW11,27447,31839
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,NE5,5185,1823
2026-03,WEEKDAY,20,TRAIN,NS21/DT11,56607,63513
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2400,1372
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,CC21,4603,2248
2026-03,WEEKDAY,23,TRAIN,CC27,579,246
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,DT8,2337,1382
2026-03,WEEKDAY,8,TRAIN,SE1,12725,5366
2026-03,WEEKDAY,10,TRAIN,EW17,24170,20829
2026-03,WEEKDAY,11,TRAIN,TE18,8992,18055
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS11,8733,23560
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2700,1767
2026-03,WEEKDAY,13,TRAIN,EW11,17456,20135
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1202,2195
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,PW2,19,4
2026-03,WEEKDAY,16,TRAIN,PW1,3003,3367
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,NS15,8256,3934
2026-03,WEEKDAY,5,TRAIN,PW5,1756,85
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,TE4,2410,2366
2026-03,WEEKDAY,16,TRAIN,NE9,26204,23000
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NS4/BP1,10264,5467
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,TE26,858,645
2026-03,WEEKDAY,18,TRAIN,DT21,31188,23574
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2848,2944
2026-03,WEEKDAY,21,TRAIN,EW17,19140,31259
2026-03,WEEKDAY,11,TRAIN,NS16,37394,28547
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1624,1073
2026-03,WEEKDAY,23,TRAIN,EW8/CC9,14834,10027
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12952,7940
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT22,4160,5992
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,DT27,34,443
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1597,1652
2026-03,WEEKDAY,11,TRAIN,CG1/DT35,8487,14494
2026-03,WEEKDAY,14,TRAIN,BP8,1749,1788
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,PW4,302,874
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NE15,3850,14795
2026-03,WEEKDAY,11,TRAIN,DT13,10094,15820
2026-03,WEEKDAY,5,TRAIN,EW28,18835,1250
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1208,1779
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1682,1909
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,TE25,1672,1996
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC3,5100,5441
2026-03,WEEKDAY,5,TRAIN,EW16/NE3/TE17,1858,320
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,NE9,7199,10712
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW7,8485,5095
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT13,5827,4345
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2438,8822
2026-03,WEEKDAY,18,TRAIN,TE27,7835,17346
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1937,732
2026-03,WEEKDAY,5,TRAIN,BP10,3695,315
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC14,310,1043
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1554,412
2026-03,WEEKDAY,22,TRAIN,EW16/NE3/TE17,19460,12814
2026-03,WEEKDAY,21,TRAIN,NE4/DT19,70938,25440
2026-03,WEEKDAY,7,TRAIN,EW32,5742,38358
2026-03,WEEKDAY,22,TRAIN,CC23,4656,1495
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,TE8,4566,6055
2026-03,WEEKDAY,8,TRAIN,DT24,19184,13154
2026-03,WEEKDAY,7,TRAIN,PW7,9393,8857
2026-03,WEEKDAY,20,TRAIN,NE18,16470,12525
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,DT30,357,3
2026-03,WEEKDAY,23,TRAIN,BP8,303,401
2026-03,WEEKDAY,19,TRAIN,PW6,999,3756
2026-03,WEEKDAY,5,TRAIN,BP12,3010,159
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,NS28,1181,3850
2026-03,WEEKDAY,9,TRAIN,TE14/NS22,25283,129717
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,PE2,2682,2523
2026-03,WEEKDAY,8,TRAIN,TE18,4434,26487
2026-03,WEEKDAY,13,TRAIN,CC4/DT15,25171,26202
2026-03,WEEKDAY,20,TRAIN,DT13,14675,10258
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NS19,14323,18728
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,8290,5672
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1301,1328
2026-03,WEEKDAY,19,TRAIN,CC7,5245,11435
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1624,1118
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,PW1,1303,1458
2026-03,WEEKDAY,15,TRAIN,NE8,29964,30888
2026-03,WEEKDAY,18,TRAIN,EW7,26567,51439
2026-03,WEEKDAY,5,TRAIN,PW6,633,48
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1724,2036
2026-03,WEEKDAY,0,TRAIN,TE16,70,350
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,BP8,616,764
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2722,4266
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,27228,19364
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,TE25,249,123
2026-03,WEEKDAY,20,TRAIN,BP12,1289,3617
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,CC28,655,2148
2026-03,WEEKDAY,20,TRAIN,EW2/DT32,55410,73276
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,CC26,2430,1692
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,NS28,360,1790
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3208,3790
2026-03,WEEKDAY,5,TRAIN,NS10,24761,3200
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,BP3,2376,995
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,PE4,873,1005
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1162,407
2026-03,WEEKDAY,6,TRAIN,DT29,14762,2943
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1847,587
2026-03,WEEKDAY,23,TRAIN,DT31,1250,6073
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NS10,17297,20734
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,DT33,14,1441
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,PW7,1733,1546
2026-03,WEEKDAY,10,TRAIN,CC19/DT9,5832,8535
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4005,9245
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,DT30,4305,4364
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,13809,12064
2026-03,WEEKDAY,6,TRAIN,PW7,5289,3121
2026-03,WEEKDAY,23,TRAIN,NS8,3868,9292
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS3,4370,9937
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CE1/DT16,19098,28793
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,NS21/DT11,821,967
2026-03,WEEKDAY,19,TRAIN,EW31,12173,4988
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,PW6,1010,637
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1491,2597
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2307,1408
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,EW29,7249,8808
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6839,7590
2026-03,WEEKDAY,16,TRAIN,NS16,40221,52270
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,EW11,8888,11038
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1392,1363
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC8,551,425
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS10,15309,15553
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT13,8155,6618
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2532,1016
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,PW2,5,3
2026-03,WEEKDAY,18,TRAIN,PW7,5367,8426
2026-03,WEEKDAY,16,TRAIN,TE27,7529,7799
2026-03,WEEKDAY,9,TRAIN,SW3,3585,1303
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NE5,6255,7100
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW30,465,1092
2026-03,WEEKDAY,15,TRAIN,EW6,7468,11923
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,5660,9351
2026-03,WEEKDAY,20,TRAIN,NE16/STC,36440,72536
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,230,1645
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,EW21/CC22,10615,10463
2026-03,WEEKDAY,10,TRAIN,NS20,31708,50766
2026-03,WEEKDAY,19,TRAIN,CC14,10799,14961
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2325,893
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW29,396,915
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,TE26,56,314
2026-03,WEEKDAY,5,TRAIN,NS13,28957,4420
2026-03,WEEKDAY,13,TRAIN,TE29,2980,3368
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW7,2148,7252
2026-03,WEEKDAY,6,TRAIN,SE1,7879,3219
2026-03,WEEKDAY,7,TRAIN,CC8,7603,11078
2026-03,WEEKDAY,18,TRAIN,CC17/TE9,22661,23524
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,NE13,92,725
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,CC23,1010,2716
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2190,3581
2026-03,WEEKDAY,18,TRAIN,EW24/NS1,247453,178968
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3172,1196
2026-03,WEEKDAY,16,TRAIN,NE1/CC29,68928,47269
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1625,3797
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2493,1371
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,BP12,1227,960
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,BP6/DT1,1899,10917
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1998,8353
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE27,3496,2435
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,SE1,939,343
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,DT17,2767,926
2026-03,WEEKDAY,22,TRAIN,BP2,478,3151
2026-03,WEEKDAY,0,TRAIN,NS2,557,3259
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NS16,10954,5463
2026-03,WEEKDAY,6,TRAIN,DT10,3701,3970
2026-03,WEEKDAY,10,TRAIN,TE27,7493,2861
2026-03,WEEKDAY,18,TRAIN,NS13,72906,204013
2026-03,WEEKDAY,16,TRAIN,NS12,18090,23268
2026-03,WEEKDAY,11,TRAIN,NE15,22375,10404
2026-03,WEEKDAY,0,TRAIN,NE13,153,1637
2026-03,WEEKDAY,0,TRAIN,CC26,10,95
2026-03,WEEKDAY,14,TRAIN,EW22,7410,7383
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,NS19,919,255
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW15,11782,9671
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1001,2910
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,TE25,1555,1850
2026-03,WEEKDAY,20,TRAIN,PE1,1579,7417
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW16/NE3/TE17,8253,10254
2026-03,WEEKDAY,8,TRAIN,TE26,18757,12618
2026-03,WEEKDAY,5,TRAIN,EW10,3626,381
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,DT6,262,1009
2026-03,WEEKDAY,9,TRAIN,CC17/TE9,14311,10440
2026-03,WEEKDAY,6,TRAIN,CC10/DT26,19917,8624
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,NS20,10562,18730
2026-03,WEEKDAY,20,TRAIN,NS20,48100,18733
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,DT4,1168,1076
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,BP8,603,731
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11343,21591
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,9671,7466
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,CC24,6291,3399
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NS11,17726,17474
2026-03,WEEKDAY,20,TRAIN,EW29,30596,9816
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC17/TE9,428,1346
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,DT13,4323,4678
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,DT20,7,0
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,EW6,1939,784
2026-03,WEEKDAY,19,TRAIN,NS25/EW13,99766,57977
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,DT23,35,95
2026-03,WEEKDAY,11,TRAIN,EW2/DT32,45855,39580
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NE14,14488,18108
2026-03,WEEKDAY,20,TRAIN,DT21,13914,8188
2026-03,WEEKDAY,18,TRAIN,TE11,11421,11526
2026-03,WEEKDAY,5,TRAIN,DT23,142,1
2026-03,WEEKDAY,12,TRAIN,TE6,11200,6792
2026-03,WEEKDAY,5,TRAIN,PW2,1,27
2026-03,WEEKDAY,19,TRAIN,DT4,2104,6830
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,12982,9160
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,TE15,5687,6031
2026-03,WEEKDAY,8,TRAIN,BP10,7660,2387
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW11,341,45
2026-03,WEEKDAY,21,TRAIN,BP2,815,3744
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NE16/STC,23334,26475
2026-03,WEEKDAY,23,TRAIN,NS17/CC15,4730,12312
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1317,1421
2026-03,WEEKDAY,11,TRAIN,NE7/DT12,29743,33534
2026-03,WEEKDAY,7,TRAIN,NS20,21442,105656
2026-03,WEEKDAY,21,TRAIN,DT27,6043,9672
2026-03,WEEKDAY,20,TRAIN,CC12,3907,11299
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,445,571
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,TE13,1892,1901
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW4,839,69
2026-03,WEEKDAY,16,TRAIN,EW23,58109,55211
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,19692,46451
2026-03,WEEKDAY,13,TRAIN,EW30,1536,1514
2026-03,WEEKDAY,22,TRAIN,NS13,23813,64037
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2373,1331
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE23,2430,1586
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,8540,4852
2026-03,WEEKDAY,6,TRAIN,EW33,17774,7452
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,TE29,1774,1790
2026-03,WEEKDAY,17,TRAIN,PE2,6896,9243
2026-03,WEEKDAY,8,TRAIN,TE15,20182,18531
2026-03,WEEKDAY,9,TRAIN,CC27,1404,51294
2026-03,WEEKDAY,6,TRAIN,PE5,13787,1749
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,TE1,2788,2647
2026-03,WEEKDAY,20,TRAIN,DT33,8704,32868
2026-03,WEEKDAY,12,TRAIN,CC21,10883,16713
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,SW1,1254,1145
2026-03,WEEKDAY,20,TRAIN,EW16/NE3/TE17,40885,20318
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,TE26,9423,8264
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5558,10082
2026-03,WEEKDAY,6,TRAIN,DT30,14274,3865
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,SE3,571,2046
2026-03,WEEKDAY,23,TRAIN,DT24,746,4019
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,CC24,1528,3600
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,17100,7140
2026-03,WEEKDAY,16,TRAIN,NS5,26932,33910
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,DT10,824,1278
2026-03,WEEKDAY,12,TRAIN,CG2,19650,26846
2026-03,WEEKDAY,19,TRAIN,CG2,26807,24660
2026-03,WEEKDAY,21,TRAIN,PE3,2821,7863
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,9276,27326
2026-03,WEEKDAY,22,TRAIN,CE1/DT16,65428,17710
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2656,1299
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8235,4960
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,NE10,9100,5705
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1310,1791
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,45712,53647
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC20,167,658
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,CC24,6873,3889
2026-03,WEEKDAY,23,TRAIN,DT20,3147,1690
2026-03,WEEKDAY,23,TRAIN,EW28,3548,16424
2026-03,WEEKDAY,23,TRAIN,SE1,488,2781
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,TE11,551,412
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,EW11,9636,8520
2026-03,WEEKDAY,11,TRAIN,DT8,4814,2642
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,7193,11532
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,PW6,821,725
2026-03,WEEKDAY,8,TRAIN,DT3,29905,5632
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW8/CC9,371,838
2026-03,WEEKDAY,7,TRAIN,CC5,2613,4394
2026-03,WEEKDAY,11,TRAIN,BP7,1059,919
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,SW2,3623,2810
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,BP6/DT1,7114,19259
2026-03,WEEKDAY,14,TRAIN,DT17,11871,17954
2026-03,WEEKDAY,13,TRAIN,PW2,270,315
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,9696,10632
2026-03,WEEKDAY,23,TRAIN,TE13,1343,1011
2026-03,WEEKDAY,21,TRAIN,NS5,14443,41587
2026-03,WEEKDAY,23,TRAIN,BP5,283,411
2026-03,WEEKDAY,8,TRAIN,PW2,123,316
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,PW2,167,170
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,17352,19724
2026-03,WEEKDAY,18,TRAIN,NE11,34399,51671
2026-03,WEEKDAY,15,TRAIN,TE5,4302,6251
2026-03,WEEKDAY,16,TRAIN,CC16,11769,7607
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,DT31,2903,1502
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,BP7,452,516
2026-03,WEEKDAY,22,TRAIN,EW22,3842,5891
2026-03,WEEKDAY,14,TRAIN,CC20,7946,5476
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW26,18150,7529
2026-03,WEEKDAY,7,TRAIN,EW5,72036,35022
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NS11,11746,3420
2026-03,WEEKDAY,14,TRAIN,PE5,6512,6674
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1398,1483
2026-03,WEEKDAY,8,TRAIN,EW27,98664,86578
2026-03,WEEKDAY,20,TRAIN,CC8,3759,5953
2026-03,WEEKDAY,15,TRAIN,TE28,3434,5171
2026-03,WEEKDAY,12,TRAIN,DT10,4575,2587
2026-03,WEEKDAY,12,TRAIN,CC8,5041,3569
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,SW4,414,1601
2026-03,WEEKDAY,14,TRAIN,NE4/DT19,65574,55267
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NE15,10126,10800
2026-03,WEEKDAY,19,TRAIN,BP10,1976,8657
2026-03,WEEKDAY,17,TRAIN,EW30,29337,1705
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,63300,45316
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,DT17,533,1807
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1958,1628
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,TE18,1214,3605
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT2,808,992
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW18,240,64
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS23,26342,7733
2026-03,WEEKDAY,20,TRAIN,CC23,19698,2768
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NE11,8327,9562
2026-03,WEEKDAY,12,TRAIN,EW23,45343,42904
2026-03,WEEKDAY,22,TRAIN,TE8,6780,6902
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,5573,3499
2026-03,WEEKDAY,14,TRAIN,TE16,6343,6798
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2918,1394
2026-03,WEEKDAY,13,TRAIN,SW3,4233,2966
2026-03,WEEKDAY,12,TRAIN,DT30,8019,4535
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT10,2362,1201
2026-03,WEEKDAY,16,TRAIN,DT8,12622,6041
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,TE25,993,1641
2026-03,WEEKDAY,21,TRAIN,TE7,3320,6820
2026-03,WEEKDAY,5,TRAIN,NS12,7690,1443
2026-03,WEEKDAY,0,TRAIN,NS11,858,7615
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW27,17818,30981
2026-03,WEEKDAY,13,TRAIN,TE22,2755,4499
